2019-01-22 12:32:03,939 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.5.BUILD-SNAPSHOT/spring-cloud-dependencies-parent-1.3.5.BUILD-20170912.151906-168.pom
2019-01-22 12:32:04,253 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.5.BUILD-SNAPSHOT/spring-cloud-dependencies-parent-1.3.5.BUILD-20170912.151906-168.pom
2019-01-22 12:32:04,602 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-netflix-dependencies/1.3.7.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:04,902 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-netflix-dependencies/1.3.7.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:05,199 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-netflix-dependencies/1.3.7.BUILD-SNAPSHOT/spring-cloud-netflix-dependencies-1.3.7.BUILD-20190122.045322-3077.pom
2019-01-22 12:32:05,532 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-netflix-dependencies/1.3.7.BUILD-SNAPSHOT/spring-cloud-netflix-dependencies-1.3.7.BUILD-20190122.045322-3077.pom
2019-01-22 12:32:05,846 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-stream-dependencies/Chelsea.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:06,128 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-stream-dependencies/Chelsea.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:06,442 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-stream-dependencies/Chelsea.BUILD-SNAPSHOT/spring-cloud-stream-dependencies-Chelsea.BUILD-20180613.015136-68.pom
2019-01-22 12:32:06,750 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-stream-dependencies/Chelsea.BUILD-SNAPSHOT/spring-cloud-stream-dependencies-Chelsea.BUILD-20180613.015136-68.pom
